Nombre,Tipo,Estado,Departamento - Ciudad,Información Adicional,Contratista,Extension de la Obra,Localidades Beneficiadas,Fecha de Inicio,Fecha de Finalización,Plazo de Ejecución (en meses),Avance,Fuente de Financiación
Construcción de Puentes de Hormigón Armado en varios tramos,Puente de Hormigón Armado,FINALIZADA,Itapúa - San Pedro del Paraná,Construcción de Puentes de Hormigón Armado en varios tramos,Sotec S.A.,,San Pedro del Paraná - Fram,"Jue, 02 Mayo 2013","Mar, 23 Junio 2015",,100%,BID
Construcción de Puentes de Hormigón Armado en varios tramos,Puente de Hormigón Armado,FINALIZADA,Itapúa - San Pedro del Paraná,Construcción de Puentes de Hormigón Armado en varios tramos,Sotec S.A.,,San Pedro del Paraná - Fram,"Jue, 02 Mayo 2013","Mar, 23 Junio 2015",,100%,BID
Construcción de Puentes de Hormigón Armado en varios tramos,Puente de Hormigón Armado,FINALIZADA,Itapúa - San Pedro del Paraná,Construcción de Puentes de Hormigón Armado en varios tramos,Sotec S.A.,,San Pedro del Paraná - Fram,"Jue, 02 Mayo 2013","Mar, 23 Junio 2015",,100%,BID
Construcción de Puentes de Hormigón Armado en varios tramos,Puente de Hormigón Armado,FINALIZADA,Itapúa - San Pedro del Paraná,Construcción de Puentes de Hormigón Armado en varios tramos,Sotec S.A.,,San Pedro del Paraná - Fram,"Jue, 02 Mayo 2013","Mar, 23 Junio 2015",,100%,BID
Construcción de Puentes de Hormigón Armado en varios tramos,Puente de Hormigón Armado,FINALIZADA,Itapúa - San Pedro del Paraná,Construcción de Puentes de Hormigón Armado en varios tramos,Sotec S.A.,,San Pedro del Paraná - Fram,"Jue, 02 Mayo 2013","Mar, 23 Junio 2015",,100%,BID
Construcción de Puentes de Hormigón Armado en varios tramos,Puente de Hormigón Armado,FINALIZADA,Itapúa - San Pedro del Paraná,Construcción de Puentes de Hormigón Armado en varios tramos,Sotec S.A.,,San Pedro del Paraná - Fram,"Jue, 02 Mayo 2013","Mar, 23 Junio 2015",,100%,BID
Construcción de Puentes de Hormigón Armado en varios tramos,Puente de Hormigón Armado,FINALIZADA,Itapúa - San Pedro del Paraná,Construcción de Puentes de Hormigón Armado en varios tramos,Sotec S.A.,,San Pedro del Paraná - Fram,"Jue, 02 Mayo 2013","Mar, 23 Junio 2015",,100%,BID
Construcción de Puentes de Hormigón Armado en varios tramos.,Puente de Hormigón Armado,EN CONSTRUCCIÓN,Guairá - Borja,Construcción de Puentes de HºAº en varios tramos. Paquete 4,EDIVISA,,Col. Independencia - Mbuyapey - Borja - Yataity - Dr. Botrell - Natalicio Talavera,"Lun, 03 Febrero 2014","Jue, 21 Junio 2018",43,65%,JICA
Construcción de Puentes de Hormigón Armado en varios tramos.,Puente de Hormigón Armado,EN CONSTRUCCIÓN,Guairá - Borja,Construcción de Puentes de HºAº en varios tramos. Paquete 4,EDIVISA,,Col. Independencia - Mbuyapey - Borja - Yataity - Dr. Botrell - Natalicio Talavera,"Lun, 03 Febrero 2014","Jue, 21 Junio 2018",43,65%,JICA
Construcción de Puentes de Hormigón Armado en varios tramos.,Puente de Hormigón Armado,EN CONSTRUCCIÓN,Guairá - Borja,Construcción de Puentes de HºAº en varios tramos. Paquete 4,EDIVISA,,Col. Independencia - Mbuyapey - Borja - Yataity - Dr. Botrell - Natalicio Talavera,"Lun, 03 Febrero 2014","Jue, 21 Junio 2018",43,65%,JICA
Construcción de Puentes de Hormigón Armado en varios tramos.,Puente de Hormigón Armado,EN CONSTRUCCIÓN,Guairá - Borja,Construcción de Puentes de HºAº en varios tramos. Paquete 4,EDIVISA,,Col. Independencia - Mbuyapey - Borja - Yataity - Dr. Botrell - Natalicio Talavera,"Lun, 03 Febrero 2014","Jue, 21 Junio 2018",43,65%,JICA
Construcción de Puentes de Hormigón Armado en varios tramos.,Puente de Hormigón Armado,EN CONSTRUCCIÓN,Guairá - Borja,Construcción de Puentes de HºAº en varios tramos. Paquete 4,EDIVISA,,Col. Independencia - Mbuyapey - Borja - Yataity - Dr. Botrell - Natalicio Talavera,"Lun, 03 Febrero 2014","Jue, 21 Junio 2018",43,65%,JICA
Construcción de Puentes de Hormigón Armado en varios tramos.,Puente de Hormigón Armado,EN CONSTRUCCIÓN,Guairá - Borja,Construcción de Puentes de HºAº en varios tramos. Paquete 4,EDIVISA,,Col. Independencia - Mbuyapey - Borja - Yataity - Dr. Botrell - Natalicio Talavera,"Lun, 03 Febrero 2014","Jue, 21 Junio 2018",43,65%,JICA
Construcción de Puentes de Hormigón Armado en varios tramos.,Puente de Hormigón Armado,EN CONSTRUCCIÓN,Guairá - Borja,Construcción de Puentes de HºAº en varios tramos. Paquete 4,EDIVISA,,Col. Independencia - Mbuyapey - Borja - Yataity - Dr. Botrell - Natalicio Talavera,"Lun, 03 Febrero 2014","Jue, 21 Junio 2018",43,65%,JICA
Construcción de Puentes de Hormigón Armado en varios tramos.,Puente de Hormigón Armado,EN CONSTRUCCIÓN,Guairá - Borja,Construcción de Puentes de HºAº en varios tramos. Paquete 4,EDIVISA,,Col. Independencia - Mbuyapey - Borja - Yataity - Dr. Botrell - Natalicio Talavera,"Lun, 03 Febrero 2014","Jue, 21 Junio 2018",43,65%,JICA
Construcción de Puentes de Hormigón Armado en varios tramos.,Puente de Hormigón Armado,EN CONSTRUCCIÓN,Guairá - Borja,Construcción de Puentes de HºAº en varios tramos. Paquete 4,EDIVISA,,Col. Independencia - Mbuyapey - Borja - Yataity - Dr. Botrell - Natalicio Talavera,"Lun, 03 Febrero 2014","Jue, 21 Junio 2018",43,65%,JICA
Construcción de Puentes de Hormigón Armado en varios tramos.,Puente de Hormigón Armado,EN CONSTRUCCIÓN,Guairá - Borja,Construcción de Puentes de HºAº en varios tramos. Paquete 4,EDIVISA,,Col. Independencia - Mbuyapey - Borja - Yataity - Dr. Botrell - Natalicio Talavera,"Lun, 03 Febrero 2014","Jue, 21 Junio 2018",43,65%,JICA
Construcción de Puentes de Hormigón Armado en varios tramos.,Puente de Hormigón Armado,EN CONSTRUCCIÓN,Guairá - Borja,Construcción de Puentes de HºAº en varios tramos. Paquete 4,EDIVISA,,Col. Independencia - Mbuyapey - Borja - Yataity - Dr. Botrell - Natalicio Talavera,"Lun, 03 Febrero 2014","Jue, 21 Junio 2018",43,65%,JICA
Construcción de Puentes de Hormigón Armado en varios tramos.,Puente de Hormigón Armado,EN CONSTRUCCIÓN,Guairá - Borja,Construcción de Puentes de HºAº en varios tramos. Paquete 4,EDIVISA,,Col. Independencia - Mbuyapey - Borja - Yataity - Dr. Botrell - Natalicio Talavera,"Lun, 03 Febrero 2014","Jue, 21 Junio 2018",43,65%,JICA
Construcción de Puentes de Hormigón Armado en varios tramos.,Puente de Hormigón Armado,EN CONSTRUCCIÓN,Guairá - Borja,Construcción de Puentes de HºAº en varios tramos. Paquete 4,EDIVISA,,Col. Independencia - Mbuyapey - Borja - Yataity - Dr. Botrell - Natalicio Talavera,"Lun, 03 Febrero 2014","Jue, 21 Junio 2018",43,65%,JICA
Construcción de Puentes de Hormigón Armado en varios tramos.,Puente de Hormigón Armado,EN CONSTRUCCIÓN,Guairá - Borja,Construcción de Puentes de HºAº en varios tramos. Paquete 4,EDIVISA,,Col. Independencia - Mbuyapey - Borja - Yataity - Dr. Botrell - Natalicio Talavera,"Lun, 03 Febrero 2014","Jue, 21 Junio 2018",43,65%,JICA
"Trabajos de Mejoramiento de Franja de Dominio de Carreteras por Niveles de Servicio Lote 10, Lote 11 y Lote 12",Mejoramiento de Franja de Dominio,FINALIZADA,Canindeyú - Yasy Cañy,"Trabajos de Mejoramiento de Franja de Dominio de Carreteras por Niveles de Servicio.
Lote 10: Ruta N°10 (empalme Capiibary - Cruce del Distrito Ybyrapyta) 60 kms.
Lote 11: Rota N°10 (Cruce del Distrito Ybyrapyta - Cruce Supercarretera).
Lote 12: Ruta N°10 Cruce Supercarretera - Río Piratiy (incluye el puente Río Piratiy).",Yukon S.A.,,Canindeyú,"Mié, 25 Noviembre 2015","Mié, 25 Mayo 2016",,100%,Fondo Local
"Trabajos de Mejoramiento de Franja de Dominio de Carreteras por Niveles de Servicio Lote 10, Lote 11 y Lote 12",Mejoramiento de Franja de Dominio,FINALIZADA,Canindeyú - Yasy Cañy,"Trabajos de Mejoramiento de Franja de Dominio de Carreteras por Niveles de Servicio.
Lote 10: Ruta N°10 (empalme Capiibary - Cruce del Distrito Ybyrapyta) 60 kms.
Lote 11: Rota N°10 (Cruce del Distrito Ybyrapyta - Cruce Supercarretera).
Lote 12: Ruta N°10 Cruce Supercarretera - Río Piratiy (incluye el puente Río Piratiy).",Yukon S.A.,,Canindeyú,"Mié, 25 Noviembre 2015","Mié, 25 Mayo 2016",,100%,Fondo Local
"Trabajos de Mejoramiento de Franja de Dominio de Carreteras por Niveles de Servicio Lote 10, Lote 11 y Lote 12",Mejoramiento de Franja de Dominio,FINALIZADA,Canindeyú - Yasy Cañy,"Trabajos de Mejoramiento de Franja de Dominio de Carreteras por Niveles de Servicio.
Lote 10: Ruta N°10 (empalme Capiibary - Cruce del Distrito Ybyrapyta) 60 kms.
Lote 11: Rota N°10 (Cruce del Distrito Ybyrapyta - Cruce Supercarretera).
Lote 12: Ruta N°10 Cruce Supercarretera - Río Piratiy (incluye el puente Río Piratiy).",Yukon S.A.,,Canindeyú,"Mié, 25 Noviembre 2015","Mié, 25 Mayo 2016",,100%,Fondo Local
"Trabajos de Mejoramiento de Franja de Dominio de Carreteras por Niveles de Servicio Lote 10, Lote 11 y Lote 12",Mejoramiento de Franja de Dominio,FINALIZADA,Canindeyú - Yasy Cañy,"Trabajos de Mejoramiento de Franja de Dominio de Carreteras por Niveles de Servicio.
Lote 10: Ruta N°10 (empalme Capiibary - Cruce del Distrito Ybyrapyta) 60 kms.
Lote 11: Rota N°10 (Cruce del Distrito Ybyrapyta - Cruce Supercarretera).
Lote 12: Ruta N°10 Cruce Supercarretera - Río Piratiy (incluye el puente Río Piratiy).",Yukon S.A.,,Canindeyú,"Mié, 25 Noviembre 2015","Mié, 25 Mayo 2016",,100%,Fondo Local
"Trabajos de Mejoramiento de Franja de Dominio de Carreteras por Niveles de Servicio Lote 10, Lote 11 y Lote 12",Mejoramiento de Franja de Dominio,FINALIZADA,Canindeyú - Yasy Cañy,"Trabajos de Mejoramiento de Franja de Dominio de Carreteras por Niveles de Servicio.
Lote 10: Ruta N°10 (empalme Capiibary - Cruce del Distrito Ybyrapyta) 60 kms.
Lote 11: Rota N°10 (Cruce del Distrito Ybyrapyta - Cruce Supercarretera).
Lote 12: Ruta N°10 Cruce Supercarretera - Río Piratiy (incluye el puente Río Piratiy).",Yukon S.A.,,Canindeyú,"Mié, 25 Noviembre 2015","Mié, 25 Mayo 2016",,100%,Fondo Local
"Trabajos de Mejoramiento de Franja de Dominio de Carreteras por Niveles de Servicio Lote 10, Lote 11 y Lote 12",Mejoramiento de Franja de Dominio,FINALIZADA,Canindeyú - Yasy Cañy,"Trabajos de Mejoramiento de Franja de Dominio de Carreteras por Niveles de Servicio.
Lote 10: Ruta N°10 (empalme Capiibary - Cruce del Distrito Ybyrapyta) 60 kms.
Lote 11: Rota N°10 (Cruce del Distrito Ybyrapyta - Cruce Supercarretera).
Lote 12: Ruta N°10 Cruce Supercarretera - Río Piratiy (incluye el puente Río Piratiy).",Yukon S.A.,,Canindeyú,"Mié, 25 Noviembre 2015","Mié, 25 Mayo 2016",,100%,Fondo Local
"Trabajos de Mejoramiento de Franja de Dominio de Carreteras por Niveles de Servicio Lote 10, Lote 11 y Lote 12",Mejoramiento de Franja de Dominio,FINALIZADA,Canindeyú - Yasy Cañy,"Trabajos de Mejoramiento de Franja de Dominio de Carreteras por Niveles de Servicio.
Lote 10: Ruta N°10 (empalme Capiibary - Cruce del Distrito Ybyrapyta) 60 kms.
Lote 11: Rota N°10 (Cruce del Distrito Ybyrapyta - Cruce Supercarretera).
Lote 12: Ruta N°10 Cruce Supercarretera - Río Piratiy (incluye el puente Río Piratiy).",Yukon S.A.,,Canindeyú,"Mié, 25 Noviembre 2015","Mié, 25 Mayo 2016",,100%,Fondo Local
"Trabajos de Mejoramiento de Franja de Dominio de Carreteras por Niveles de Servicio Lote 10, Lote 11 y Lote 12",Mejoramiento de Franja de Dominio,FINALIZADA,Canindeyú - Yasy Cañy,"Trabajos de Mejoramiento de Franja de Dominio de Carreteras por Niveles de Servicio.
Lote 10: Ruta N°10 (empalme Capiibary - Cruce del Distrito Ybyrapyta) 60 kms.
Lote 11: Rota N°10 (Cruce del Distrito Ybyrapyta - Cruce Supercarretera).
Lote 12: Ruta N°10 Cruce Supercarretera - Río Piratiy (incluye el puente Río Piratiy).",Yukon S.A.,,Canindeyú,"Mié, 25 Noviembre 2015","Mié, 25 Mayo 2016",,100%,Fondo Local
"Trabajos de Mejoramiento de Franja de Dominio de Carreteras por Niveles de Servicio Lote 10, Lote 11 y Lote 12",Mejoramiento de Franja de Dominio,FINALIZADA,Canindeyú - Yasy Cañy,"Trabajos de Mejoramiento de Franja de Dominio de Carreteras por Niveles de Servicio.
Lote 10: Ruta N°10 (empalme Capiibary - Cruce del Distrito Ybyrapyta) 60 kms.
Lote 11: Rota N°10 (Cruce del Distrito Ybyrapyta - Cruce Supercarretera).
Lote 12: Ruta N°10 Cruce Supercarretera - Río Piratiy (incluye el puente Río Piratiy).",Yukon S.A.,,Canindeyú,"Mié, 25 Noviembre 2015","Mié, 25 Mayo 2016",,100%,Fondo Local
"Trabajos de Mejoramiento de Franja de Dominio de Carreteras por Niveles de Servicio Lote 10, Lote 11 y Lote 12",Mejoramiento de Franja de Dominio,FINALIZADA,Canindeyú - Yasy Cañy,"Trabajos de Mejoramiento de Franja de Dominio de Carreteras por Niveles de Servicio.
Lote 10: Ruta N°10 (empalme Capiibary - Cruce del Distrito Ybyrapyta) 60 kms.
Lote 11: Rota N°10 (Cruce del Distrito Ybyrapyta - Cruce Supercarretera).
Lote 12: Ruta N°10 Cruce Supercarretera - Río Piratiy (incluye el puente Río Piratiy).",Yukon S.A.,,Canindeyú,"Mié, 25 Noviembre 2015","Mié, 25 Mayo 2016",,100%,Fondo Local
"Trabajos de Mejoramiento de Franja de Dominio de Carreteras por Niveles de Servicio Lote 10, Lote 11 y Lote 12",Mejoramiento de Franja de Dominio,FINALIZADA,Canindeyú - Yasy Cañy,"Trabajos de Mejoramiento de Franja de Dominio de Carreteras por Niveles de Servicio.
Lote 10: Ruta N°10 (empalme Capiibary - Cruce del Distrito Ybyrapyta) 60 kms.
Lote 11: Rota N°10 (Cruce del Distrito Ybyrapyta - Cruce Supercarretera).
Lote 12: Ruta N°10 Cruce Supercarretera - Río Piratiy (incluye el puente Río Piratiy).",Yukon S.A.,,Canindeyú,"Mié, 25 Noviembre 2015","Mié, 25 Mayo 2016",,100%,Fondo Local
"Trabajos de Mejoramiento de Franja de Dominio de Carreteras por Niveles de Servicio Lote 10, Lote 11 y Lote 12",Mejoramiento de Franja de Dominio,FINALIZADA,Canindeyú - Yasy Cañy,"Trabajos de Mejoramiento de Franja de Dominio de Carreteras por Niveles de Servicio.
Lote 10: Ruta N°10 (empalme Capiibary - Cruce del Distrito Ybyrapyta) 60 kms.
Lote 11: Rota N°10 (Cruce del Distrito Ybyrapyta - Cruce Supercarretera).
Lote 12: Ruta N°10 Cruce Supercarretera - Río Piratiy (incluye el puente Río Piratiy).",Yukon S.A.,,Canindeyú,"Mié, 25 Noviembre 2015","Mié, 25 Mayo 2016",,100%,Fondo Local
"Trabajos de Mejoramiento de Franja de Dominio de Carreteras por Niveles de Servicio Lote 10, Lote 11 y Lote 12",Mejoramiento de Franja de Dominio,FINALIZADA,Canindeyú - Yasy Cañy,"Trabajos de Mejoramiento de Franja de Dominio de Carreteras por Niveles de Servicio.
Lote 10: Ruta N°10 (empalme Capiibary - Cruce del Distrito Ybyrapyta) 60 kms.
Lote 11: Rota N°10 (Cruce del Distrito Ybyrapyta - Cruce Supercarretera).
Lote 12: Ruta N°10 Cruce Supercarretera - Río Piratiy (incluye el puente Río Piratiy).",Yukon S.A.,,Canindeyú,"Mié, 25 Noviembre 2015","Mié, 25 Mayo 2016",,100%,Fondo Local
"Trabajos de Mejoramiento de Franja de Dominio de Carreteras por Niveles de Servicio Lote 10, Lote 11 y Lote 12",Mejoramiento de Franja de Dominio,FINALIZADA,Canindeyú - Yasy Cañy,"Trabajos de Mejoramiento de Franja de Dominio de Carreteras por Niveles de Servicio.
Lote 10: Ruta N°10 (empalme Capiibary - Cruce del Distrito Ybyrapyta) 60 kms.
Lote 11: Rota N°10 (Cruce del Distrito Ybyrapyta - Cruce Supercarretera).
Lote 12: Ruta N°10 Cruce Supercarretera - Río Piratiy (incluye el puente Río Piratiy).",Yukon S.A.,,Canindeyú,"Mié, 25 Noviembre 2015","Mié, 25 Mayo 2016",,100%,Fondo Local
Mejoramiento de Transitabilidad. Lote 1 - (Chaco),Rehabilitación de Tramos,EN CONSTRUCCIÓN,Alto Paraguay - Bahía Negra,"Mejoramiento de Transitabilidad de caminos no pavimentados en la Región Occidental (Chaco). Lote 1
Los tramos ejecutados por el Consorcio Occidental son: Bahía Negra – Línea 28, Toro Pampa – Bahía Negra y Toro Pampa – Fuerte Olimpo.",Consorcio Occidental,,Toro Pampa – Bahía Negra – Fuerte Olimpo,"Lun, 02 Febrero 2015","Jue, 06 Agosto 2015",6,100%,Fondo Local
Mejoramiento de Transitabilidad. Lote 1 - (Chaco),Rehabilitación de Tramos,EN CONSTRUCCIÓN,Alto Paraguay - Bahía Negra,"Mejoramiento de Transitabilidad de caminos no pavimentados en la Región Occidental (Chaco). Lote 1
Los tramos ejecutados por el Consorcio Occidental son: Bahía Negra – Línea 28, Toro Pampa – Bahía Negra y Toro Pampa – Fuerte Olimpo.",Consorcio Occidental,,Toro Pampa – Bahía Negra – Fuerte Olimpo,"Lun, 02 Febrero 2015","Jue, 06 Agosto 2015",6,100%,Fondo Local
Mejoramiento de Transitabilidad. Lote 1 - (Chaco),Rehabilitación de Tramos,EN CONSTRUCCIÓN,Alto Paraguay - Bahía Negra,"Mejoramiento de Transitabilidad de caminos no pavimentados en la Región Occidental (Chaco). Lote 1
Los tramos ejecutados por el Consorcio Occidental son: Bahía Negra – Línea 28, Toro Pampa – Bahía Negra y Toro Pampa – Fuerte Olimpo.",Consorcio Occidental,,Toro Pampa – Bahía Negra – Fuerte Olimpo,"Lun, 02 Febrero 2015","Jue, 06 Agosto 2015",6,100%,Fondo Local
Mejoramiento de Transitabilidad. Lote 1 - (Chaco),Rehabilitación de Tramos,EN CONSTRUCCIÓN,Alto Paraguay - Bahía Negra,"Mejoramiento de Transitabilidad de caminos no pavimentados en la Región Occidental (Chaco). Lote 1
Los tramos ejecutados por el Consorcio Occidental son: Bahía Negra – Línea 28, Toro Pampa – Bahía Negra y Toro Pampa – Fuerte Olimpo.",Consorcio Occidental,,Toro Pampa – Bahía Negra – Fuerte Olimpo,"Lun, 02 Febrero 2015","Jue, 06 Agosto 2015",6,100%,Fondo Local
Mejoramiento de Transitabilidad. Lote 1 - (Chaco),Rehabilitación de Tramos,EN CONSTRUCCIÓN,Alto Paraguay - Bahía Negra,"Mejoramiento de Transitabilidad de caminos no pavimentados en la Región Occidental (Chaco). Lote 1
Los tramos ejecutados por el Consorcio Occidental son: Bahía Negra – Línea 28, Toro Pampa – Bahía Negra y Toro Pampa – Fuerte Olimpo.",Consorcio Occidental,,Toro Pampa – Bahía Negra – Fuerte Olimpo,"Lun, 02 Febrero 2015","Jue, 06 Agosto 2015",6,100%,Fondo Local
Mejoramiento de Transitabilidad. Lote 1 - (Chaco),Rehabilitación de Tramos,EN CONSTRUCCIÓN,Alto Paraguay - Bahía Negra,"Mejoramiento de Transitabilidad de caminos no pavimentados en la Región Occidental (Chaco). Lote 1
Los tramos ejecutados por el Consorcio Occidental son: Bahía Negra – Línea 28, Toro Pampa – Bahía Negra y Toro Pampa – Fuerte Olimpo.",Consorcio Occidental,,Toro Pampa – Bahía Negra – Fuerte Olimpo,"Lun, 02 Febrero 2015","Jue, 06 Agosto 2015",6,100%,Fondo Local
Mejoramiento de Transitabilidad. Lote 1 - (Chaco),Rehabilitación de Tramos,EN CONSTRUCCIÓN,Alto Paraguay - Bahía Negra,"Mejoramiento de Transitabilidad de caminos no pavimentados en la Región Occidental (Chaco). Lote 1
Los tramos ejecutados por el Consorcio Occidental son: Bahía Negra – Línea 28, Toro Pampa – Bahía Negra y Toro Pampa – Fuerte Olimpo.",Consorcio Occidental,,Toro Pampa – Bahía Negra – Fuerte Olimpo,"Lun, 02 Febrero 2015","Jue, 06 Agosto 2015",6,100%,Fondo Local
Mejoramiento de Transitabilidad. Lote 1 - (Chaco),Rehabilitación de Tramos,EN CONSTRUCCIÓN,Alto Paraguay - Bahía Negra,"Mejoramiento de Transitabilidad de caminos no pavimentados en la Región Occidental (Chaco). Lote 1
Los tramos ejecutados por el Consorcio Occidental son: Bahía Negra – Línea 28, Toro Pampa – Bahía Negra y Toro Pampa – Fuerte Olimpo.",Consorcio Occidental,,Toro Pampa – Bahía Negra – Fuerte Olimpo,"Lun, 02 Febrero 2015","Jue, 06 Agosto 2015",6,100%,Fondo Local
